단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,자격유형_카테고리,자격유형1,자격유형2,자격유형3,자격유형4,자격유형5,자격유형6,자격유형7,자격유형8,상가비율,총세대수:주차면수,대형전용면적,전용면적_카테고리,전용면적6,전용면적9,전용면적10,전용면적5,전용면적8,전용면적7,전용면적4,전용면적13,전용면적1,전용면적2,전용면적3,전용면적12,전용면적11,전용면적14,전용면적15,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자),남자인구수,여자인구수,승용차수
C2371,474,아파트,경상북도,국민임대,36.8,88,20.0,A,9731000.0,72080.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2371,474,아파트,경상북도,국민임대,46.9,22,20.0,A,17302000.0,108130.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2371,474,아파트,경상북도,국민임대,46.9,96,20.0,A,17302000.0,108130.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2371,474,아파트,경상북도,국민임대,46.94,46,20.0,A,17302000.0,108130.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2371,474,아파트,경상북도,국민임대,51.72,24,20.0,A,21868000.0,123750.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2371,474,아파트,경상북도,국민임대,51.93,22,20.0,A,21868000.0,123750.0,0.0,1.0,374.0,451.0,1,1,0,0,0,0,0,0,0,0.0,1.267379679144385,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,33.8,184,29.0,A,13158000.0,90020.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,39.9,121,29.0,A,16737000.0,110790.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,39.99,122,29.0,A,16737000.0,110790.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,39.99,124,29.0,A,16737000.0,110790.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,46.7,115,29.0,E,76506000.0,39840.0,0.0,2.0,1240.0,995.0,2,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,46.75,244,29.0,E,76506000.0,39840.0,0.0,2.0,1240.0,995.0,2,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2097,998,아파트,경상북도,국민임대,59.61,88,29.0,A,34398000.0,228540.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1368,896,아파트,경상북도,국민임대,39.82,176,29.0,A,13731000.0,117330.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1368,896,아파트,경상북도,국민임대,46.9,180,29.0,A,18726000.0,158540.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1368,896,아파트,경상북도,국민임대,51.93,450,29.0,A,22969000.0,194730.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1368,896,아파트,경상북도,국민임대,51.93,90,29.0,A,22969000.0,194730.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1057,521,아파트,경상북도,국민임대,39.82,134,24.0,A,13731000.0,117330.0,0.0,4.0,521.0,521.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1057,521,아파트,경상북도,국민임대,46.9,135,24.0,A,18726000.0,158540.0,0.0,4.0,521.0,521.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1057,521,아파트,경상북도,국민임대,51.93,207,24.0,A,22969000.0,194730.0,0.0,4.0,521.0,521.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C1057,521,아파트,경상북도,국민임대,51.93,45,24.0,A,22969000.0,194730.0,0.0,4.0,521.0,521.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,39.49,82,13.0,A,15354000.0,104840.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,39.62,30,13.0,A,15354000.0,104840.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,39.63,60,13.0,A,15354000.0,104840.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,46.59,58,13.0,A,19787000.0,134300.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,46.7,56,13.0,A,19787000.0,134300.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
C2336,458,아파트,경상북도,국민임대,46.9,116,13.0,A,19787000.0,134300.0,0.0,2.0,399.0,562.0,1,1,0,0,0,0,0,0,0,0.0,1.1478696741854637,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846
