단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,자격유형_카테고리,자격유형1,자격유형2,자격유형3,자격유형4,자격유형5,자격유형6,자격유형7,자격유형8,상가비율,총세대수:주차면수,대형전용면적,전용면적_카테고리,전용면적6,전용면적9,전용면적10,전용면적5,전용면적8,전용면적7,전용면적4,전용면적13,전용면적1,전용면적2,전용면적3,전용면적12,전용면적11,전용면적14,전용면적15,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자),남자인구수,여자인구수,승용차수,class_
C2097,998,아파트,경상북도,국민임대,39.99,122,29.0,A,16737000.0,110790.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2097,998,아파트,경상북도,국민임대,39.99,124,29.0,A,16737000.0,110790.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2097,998,아파트,경상북도,국민임대,46.7,115,29.0,E,76506000.0,39840.0,0.0,2.0,1240.0,995.0,2,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2097,998,아파트,경상북도,국민임대,46.75,244,29.0,E,76506000.0,39840.0,0.0,2.0,1240.0,995.0,2,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2097,998,아파트,경상북도,국민임대,59.61,88,29.0,A,34398000.0,228540.0,0.0,2.0,1240.0,995.0,1,1,1,0,0,0,0,0,0,0.0,0.8048387096774193,0,10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1368,896,아파트,경상북도,국민임대,39.82,176,29.0,A,13731000.0,117330.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1368,896,아파트,경상북도,국민임대,46.9,180,29.0,A,18726000.0,158540.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1368,896,아파트,경상북도,국민임대,51.93,450,29.0,A,22969000.0,194730.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1368,896,아파트,경상북도,국민임대,51.93,90,29.0,A,22969000.0,194730.0,0.0,10.0,900.0,861.0,1,1,0,0,0,0,0,0,0,0.0,0.9955555555555555,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,39.72,30,33.0,A,14516000.0,121150.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,39.72,10,33.0,A,14516000.0,121150.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,39.83,179,33.0,A,14516000.0,121150.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,46.9,112,33.0,A,20221000.0,176230.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,46.9,30,33.0,A,20221000.0,176230.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,46.9,150,33.0,A,20221000.0,176230.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,46.9,15,33.0,A,20221000.0,176230.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,46.9,60,33.0,A,20221000.0,176230.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,51.93,240,33.0,A,22766000.0,253330.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,51.93,90,33.0,A,22766000.0,253330.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2565,1006,아파트,경상북도,국민임대,59.88,60,33.0,A,26313000.0,286370.0,0.0,3.0,915.0,1090.0,1,1,0,0,0,0,0,0,0,0.0,1.0994535519125683,0,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1740,783,아파트,경상북도,공공임대(10년),59.95,200,29.0,A,31000000.0,416000.0,0.0,6.0,978.0,979.0,1,1,0,0,0,0,0,0,0,0.0,0.8006134969325154,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1740,783,아파트,경상북도,공공임대(10년),59.99,82,29.0,A,31000000.0,416000.0,0.0,6.0,978.0,979.0,1,1,0,0,0,0,0,0,0,0.0,0.8006134969325154,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1740,783,아파트,경상북도,공공임대(10년),74.9,107,29.0,A,35800000.0,550000.0,0.0,6.0,978.0,979.0,1,1,0,0,0,0,0,0,0,0.0,0.8006134969325154,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C1740,783,아파트,경상북도,공공임대(10년),84.98,78,29.0,A,46000000.0,580000.0,0.0,6.0,978.0,979.0,1,1,0,0,0,0,0,0,0,0.0,0.8006134969325154,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2137,960,아파트,경상북도,국민임대,29.66,180,30.0,A,7350000.0,154350.0,0.0,8.0,876.0,752.0,1,1,1,0,0,0,0,0,0,0.0,1.095890410958904,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2137,960,아파트,경상북도,국민임대,36.59,360,30.0,A,9450000.0,194250.0,0.0,8.0,876.0,752.0,1,1,1,0,0,0,0,0,0,0.0,1.095890410958904,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
C2137,960,아파트,경상북도,국민임대,46.45,420,30.0,E,114953000.0,59860.0,0.0,8.0,876.0,752.0,2,1,1,0,0,0,0,0,0,0.0,1.095890410958904,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,3
