단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,자격유형_카테고리,자격유형1,자격유형2,자격유형3,자격유형4,자격유형5,자격유형6,자격유형7,자격유형8,상가비율,총세대수:주차면수,대형전용면적,전용면적_카테고리,전용면적6,전용면적9,전용면적10,전용면적5,전용면적8,전용면적7,전용면적4,전용면적13,전용면적1,전용면적2,전용면적3,전용면적12,전용면적11,전용면적14,전용면적15,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자),남자인구수,여자인구수,승용차수,class_
C1084,280,아파트,경상북도,국민임대,46.9,45,2.0,A,16104000.0,109840.0,0.0,2.0,280.0,226.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1084,280,아파트,경상북도,국민임대,59.89,16,2.0,A,24218000.0,164770.0,0.0,2.0,280.0,226.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1084,280,아파트,경상북도,국민임대,59.89,32,2.0,A,24218000.0,164770.0,0.0,2.0,280.0,226.0,1,1,0,0,0,0,0,0,0,0.0,1.0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2505,200,아파트,경상북도,국민임대,36.77,52,2.0,A,8598000.0,74510.0,0.0,2.0,153.0,163.0,1,1,0,0,0,0,0,0,0,0.0,1.3071895424836601,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2505,200,아파트,경상북도,국민임대,36.77,18,2.0,A,8598000.0,74510.0,0.0,2.0,153.0,163.0,1,1,0,0,0,0,0,0,0,0.0,1.3071895424836601,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2505,200,아파트,경상북도,국민임대,36.77,80,2.0,A,8598000.0,74510.0,0.0,2.0,153.0,163.0,1,1,0,0,0,0,0,0,0,0.0,1.3071895424836601,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2505,200,아파트,경상북도,국민임대,46.46,10,2.0,A,14331000.0,114650.0,0.0,2.0,153.0,163.0,1,1,0,0,0,0,0,0,0,0.0,1.3071895424836601,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2505,200,아파트,경상북도,국민임대,46.48,40,2.0,A,14331000.0,114650.0,0.0,2.0,153.0,163.0,1,1,0,0,0,0,0,0,0,0.0,1.3071895424836601,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1426,374,아파트,경상북도,국민임대,26.12,96,2.0,A,7131000.0,98750.0,0.0,2.0,321.0,262.0,1,1,0,0,0,0,0,0,0,0.0,1.1651090342679127,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1426,374,아파트,경상북도,국민임대,36.57,40,2.0,A,9984000.0,144820.0,0.0,2.0,321.0,262.0,1,1,0,0,0,0,0,0,0,0.0,1.1651090342679127,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1426,374,아파트,경상북도,국민임대,36.57,52,2.0,A,9984000.0,144820.0,0.0,2.0,321.0,262.0,1,1,0,0,0,0,0,0,0,0.0,1.1651090342679127,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1426,374,아파트,경상북도,국민임대,36.57,26,2.0,A,9984000.0,144820.0,0.0,2.0,321.0,262.0,1,1,0,0,0,0,0,0,0,0.0,1.1651090342679127,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1426,374,아파트,경상북도,국민임대,51.93,160,2.0,A,24577000.0,237000.0,0.0,2.0,321.0,262.0,1,1,0,0,0,0,0,0,0,0.0,1.1651090342679127,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1163,316,아파트,경상북도,국민임대,29.91,88,20.0,A,7783000.0,155850.0,0.0,2.0,239.0,326.0,1,1,0,0,0,0,0,0,0,0.0,1.3221757322175731,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1163,316,아파트,경상북도,국민임대,36.53,176,20.0,A,9506000.0,200830.0,0.0,2.0,239.0,326.0,1,1,0,0,0,0,0,0,0,0.0,1.3221757322175731,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C1163,316,아파트,경상북도,국민임대,46.93,52,20.0,A,20998000.0,264630.0,0.0,2.0,239.0,326.0,1,1,0,0,0,0,0,0,0,0.0,1.3221757322175731,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2568,412,아파트,경상북도,행복주택,16.87,140,31.0,J,10360000.0,60430.0,0.0,2.0,287.0,189.0,6,0,0,0,0,0,1,0,0,0.0,1.4355400696864111,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2568,412,아파트,경상북도,행복주택,26.95,96,31.0,J,15080000.0,87960.0,0.0,2.0,287.0,189.0,6,0,0,0,0,0,1,0,0,0.0,1.4355400696864111,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2568,412,아파트,경상북도,행복주택,26.95,24,31.0,J,15080000.0,87960.0,0.0,2.0,287.0,189.0,6,0,0,0,0,0,1,0,0,0.0,1.4355400696864111,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2568,412,아파트,경상북도,행복주택,36.63,132,31.0,J,20480000.0,119460.0,0.0,2.0,287.0,189.0,6,0,0,0,0,0,1,0,0,0.0,1.4355400696864111,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2568,412,아파트,경상북도,행복주택,36.63,18,31.0,J,20480000.0,119460.0,0.0,2.0,287.0,189.0,6,0,0,0,0,0,1,0,0,0.0,1.4355400696864111,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0301581413242103,0.0331945646648255,0.0563455752030007,0.0613604825302611,0.0600964510943489,0.0678592528475056,0.0534328071115507,0.0495720154431666,0.0836596457964085,0.0726131102043059,0.0871494717172966,0.0721459681519036,0.0826841432752153,0.0638885454020856,0.0477171867056867,0.0301718807963398,0.0293612519407004,0.0112114092576563,0.0055782256845691,0.0015525603506313,0.0002335710262011,1.3739472129480785e-05,0.05460972029791825,0.05344576753184914,1098846,1
C2576,405,아파트,경상남도,국민임대,46.9,313,19.0,A,19436000.0,161780.0,0.0,4.0,296.0,73.0,1,1,0,0,0,0,0,0,0,0.0,1.3682432432432432,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
C2576,405,아파트,경상남도,국민임대,59.88,92,19.0,A,28252000.0,235420.0,0.0,4.0,296.0,73.0,1,1,0,0,0,0,0,0,0,0.0,1.3682432432432432,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
C2416,560,아파트,경상남도,영구임대,26.34,360,0.0,C,3138000.0,69820.0,0.0,5.0,154.0,63.0,7,0,0,0,0,0,0,1,1,0.8,3.6363636363636362,0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
C2416,560,아파트,경상남도,영구임대,30.48,192,0.0,C,3631000.0,80800.0,0.0,5.0,154.0,63.0,7,0,0,0,0,0,0,1,1,0.8,3.6363636363636362,0,5,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
C2416,560,상가,경상남도,임대상가,19.69,1,0.0,D,3384500.0,75310.0,0.0,5.0,154.0,63.0,8,0,0,0,0,0,0,1,1,0.8,3.6363636363636362,0,2,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
C2416,560,상가,경상남도,임대상가,27.12,1,0.0,D,3384500.0,75310.0,0.0,5.0,154.0,63.0,8,0,0,0,0,0,0,1,1,0.8,3.6363636363636362,0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0274003984063745,0.026902390438247,0.0532569721115537,0.0555677290836653,0.0649203187250996,0.070617529880478,0.056414342629482,0.0575498007968127,0.0770916334661354,0.0675996015936254,0.0868725099601593,0.0725697211155378,0.0872011952191235,0.0695617529880478,0.0483565737051792,0.0332768924302788,0.0273605577689243,0.0112948207171314,0.004910358565737,0.0010856573705179,0.0001792828685258,9.9601593625498e-06,0.06893094414495589,0.06758673979856569,1432989,1
