iter	MAE
254	37.28545223
255	37.01413087
256	36.6809663
257	36.53385348
258	36.15123185
259	35.97694139
260	35.81292599
261	35.56862132
262	35.33104674
263	35.15703547
264	34.86992776
265	34.77279484
266	34.56913698
267	34.4471498
268	34.2830071
269	34.12620258
270	34.01690691
271	33.80568676
272	33.44306687
273	33.36991968
274	33.1006512
275	32.95451047
276	32.68168291
277	32.58719202
278	32.21136829
279	32.06302813
280	31.89715086
281	31.62822868
282	31.58634712
283	31.443141
284	31.22343647
285	30.93316901
286	30.74306269
287	30.56770052
288	30.45506039
289	30.2364995
290	30.05357838
291	29.94633552
292	29.87477513
293	29.70483042
294	29.56853105
295	29.50636081
296	29.41564482
297	29.3147421
298	29.20023155
299	29.03895256
300	28.93189344
301	28.81841774
302	28.72003434
303	28.57881766
304	28.42147096
305	28.25519249
306	28.12371998
307	28.03099806
308	27.84548696
309	27.7045143
310	27.66756133
311	27.51055861
312	27.44017388
313	27.37847568
314	27.29901973
315	27.22978203
316	27.183108
317	27.16738915
318	27.06260241
319	26.92838708
320	26.70078501
321	26.58744872
322	26.37335106
323	26.26523649
324	26.18256947
325	26.12034084
326	26.11356175
327	25.9994814
328	25.91196612
329	25.82097382
330	25.72473782
331	25.65691138
332	25.62552803
333	25.55632354
334	25.43720236
335	25.31509281
336	25.25965032
337	25.23219083
338	25.14377685
339	25.08644725
340	25.00793367
341	24.88431006
342	24.82351624
343	24.64529593
344	24.6176139
345	24.59841348
346	24.53784328
347	24.50423558
348	24.35921759
349	24.1873073
350	23.94497764
351	23.91142398
352	23.81538114
353	23.72082207
354	23.67550211
355	23.47151918
356	23.37421323
357	23.21994189
358	23.06738185
359	22.99560239
360	22.93069206
361	22.89290941
362	22.77363482
363	22.68322491
364	22.59172688
365	22.58337322
366	22.55811644
367	22.44051146
368	22.38150632
369	22.34815915
370	22.26034555
371	22.12590251
372	22.06054036
373	21.77793513
374	21.57557361
375	21.44334213
376	21.33547192
377	21.17548666
378	21.13506033
379	21.0200067
380	20.85796039
381	20.69106637
382	20.60319622
383	20.53497347
384	20.47740515
385	20.40838877
386	20.3424934
387	20.25508645
388	20.21103564
389	20.17385057
390	20.03440796
391	19.9305589
392	19.85999381
393	19.74332485
394	19.66672007
395	19.5777583
396	19.52460081
397	19.49974829
398	19.40531593
399	19.33357923
400	19.22754636
401	19.12981781
402	19.07377487
403	18.8843075
404	18.82959701
405	18.72468451
406	18.68130848
407	18.57049492
408	18.31689389
409	18.15195242
410	18.10576687
411	17.99731582
412	17.97670372
413	17.91050841
414	17.83863847
415	17.78232686
416	17.75661925
417	17.68319803
418	17.64320876
419	17.50309399
420	17.40658747
421	17.31083059
422	17.27840127
423	17.08252715
424	16.95993558
425	16.86117488
426	16.80289291
427	16.76218698
428	16.71321493
429	16.57593053
430	16.56212182
431	16.49527329
432	16.43057449
433	16.30323149
434	16.2476891
435	16.13764436
436	16.09117733
437	15.98154045
438	15.94223578
439	15.91205536
440	15.84905497
441	15.81758987
442	15.7475564
443	15.71782564
444	15.69518753
445	15.6863108
446	15.67585523
447	15.63144797
448	15.45085629
449	15.32331204
450	15.27296209
451	15.20464635
452	15.15339087
453	15.10911957
454	15.08523069
455	15.07765832
456	15.05238015
457	14.99657465
458	14.96112604
459	14.91189142
460	14.88634392
461	14.83337602
462	14.76391657
463	14.65813352
464	14.63896091
465	14.59179443
466	14.584887
467	14.56083467
468	14.46249809
469	14.42121444
470	14.36101797
471	14.31961594
472	14.28701893
473	14.26768348
474	14.21838734
475	14.20395856
476	14.10585678
477	14.08195607
478	14.02369059
479	13.99470035
480	13.95159405
481	13.9244799
482	13.91390017
483	13.85551109
484	13.8359413
485	13.81385594
486	13.77535368
487	13.71668315
488	13.6320189
489	13.58773612
490	13.57698831
491	13.50535974
492	13.46634273
493	13.43766744
494	13.3234758
495	13.30765275
496	13.2702298
497	13.23427114
498	13.20444286
499	13.13485119
500	13.08987577
501	13.0124729
502	12.98107824
503	12.96129433
504	12.93224954
505	12.90649784
506	12.85198179
507	12.77309233
508	12.7303131
509	12.68468809
510	12.62823654
511	12.59891749
512	12.50251606
513	12.3999996
514	12.36962888
515	12.33263896
516	12.29582088
517	12.26707916
518	12.23913452
519	12.23509695
520	12.21015091
521	12.08458683
522	12.05102939
523	12.01670563
524	11.98991188
525	11.95713623
526	11.93171893
527	11.9016664
528	11.86432457
529	11.82105859
530	11.77420517
531	11.754491
532	11.72899276
533	11.7021048
534	11.68062797
535	11.6713425
536	11.66338741
537	11.63418
538	11.60733596
539	11.57831731
540	11.54702265
541	11.45424452
542	11.43311475
543	11.39772063
544	11.35356244
545	11.28354728
546	11.24683498
547	11.23731834
548	11.21814666
549	11.10707667
550	11.06664917
551	11.0343541
552	11.01504693
553	11.00861709
554	10.96855929
555	10.96260678
556	10.945591
557	10.93960306
558	10.93246174
559	10.92750315
560	10.91464185
561	10.87923841
562	10.85749226
563	10.8438456
564	10.74634843
565	10.72222252
566	10.66465826
567	10.55120789
568	10.53681058
569	10.45146438
570	10.44341447
571	10.43589738
572	10.40601163
573	10.38295791
574	10.34150509
575	10.32594981
576	10.30972602
577	10.29349724
578	10.2752392
579	10.26807057
580	10.25844679
581	10.25667943
582	10.25177481
583	10.23145906
584	10.21565904
585	10.20714967
586	10.19952845
587	10.127876
588	10.09145661
589	10.01492362
590	10.00379844
591	9.946634165
592	9.932485525
593	9.922430561
594	9.911902812
595	9.896751629
596	9.870340152
597	9.804803426
598	9.7789021
599	9.759642726
600	9.70717056
601	9.701159593
602	9.669359081
603	9.621767727
604	9.606367346
605	9.601477238
606	9.58361406
607	9.504206576
608	9.490306779
609	9.476004996
610	9.447759128
611	9.431030465
612	9.364769756
613	9.342280206
614	9.271049074
615	9.214359217
616	9.201561276
617	9.195197475
618	9.170321998
619	9.141491757
620	9.120244576
621	9.098387644
622	9.09363643
623	8.997015076
624	8.964433183
625	8.954339455
626	8.921636088
627	8.916568491
628	8.91185705
629	8.899181516
630	8.866897789
631	8.853804044
632	8.847834656
633	8.829244044
634	8.818660181
635	8.802964952
636	8.785574697
637	8.754881535
638	8.684087768
639	8.664299542
640	8.656714063
641	8.640149255
642	8.616757913
643	8.611981775
644	8.599231191
645	8.517183937
646	8.51140769
647	8.503811286
648	8.480436543
649	8.462154472
650	8.404546686
651	8.402084807
652	8.371243109
653	8.360847169
654	8.351929982
655	8.34575807
656	8.249375438
657	8.17067907
658	8.159842896
659	8.136653582
660	8.113132286
661	8.031616236
662	7.990695761
663	7.983570002
664	7.935380562
665	7.924921777
666	7.916239543
667	7.907359109
668	7.895654853
669	7.877160673
670	7.869680727
671	7.865687986
672	7.859687496
673	7.847817484
674	7.8436649
675	7.834605026
676	7.83092952
677	7.824537558
678	7.820724129
679	7.735155102
680	7.71648402
681	7.707424349
682	7.670594436
683	7.65335619
684	7.558237817
685	7.54785868
686	7.467470809
687	7.449660399
688	7.418797241
689	7.375064917
690	7.371753079
691	7.330200627
692	7.31623081
693	7.298242034
694	7.279718081
695	7.267174448
696	7.193101379
697	7.180236059
698	7.162541275
699	7.144098342
700	7.127386645
701	7.107919966
702	7.09654745
703	7.071845812
704	7.048976596
705	7.027325927
706	7.013452894
707	7.008839077
708	6.995129694
709	6.979598653
710	6.974903277
711	6.965624909
712	6.956436962
713	6.936436448
714	6.924606456
715	6.915272128
716	6.902237796
717	6.896966235
718	6.874290138
719	6.856924745
720	6.85351775
721	6.819947758
722	6.779369363
723	6.774750542
724	6.768693837
725	6.763094207
726	6.759545984
727	6.758514282
728	6.723824748
729	6.716320405
730	6.70203447
731	6.700715735
732	6.678976171
733	6.666092711
734	6.655967843
735	6.631755721
736	6.561937908
737	6.558927701
738	6.556506297
739	6.554369077
740	6.544862446
741	6.535018127
742	6.521633489
743	6.454880713
744	6.451624424
745	6.390152399
746	6.364583647
747	6.358854221
748	6.322993643
749	6.287698803
750	6.263884457
751	6.261233521
752	6.258400437
753	6.243633042
754	6.181452603
755	6.178690571
756	6.137434193
757	6.135042079
758	6.09832063
759	6.065533282
760	6.06273065
761	6.005988416
762	6.000320383
763	5.996155234
764	5.982525318
765	5.97670798
766	5.911429097
767	5.878212698
768	5.86893018
769	5.867695965
770	5.855436291
771	5.853795712
772	5.850804616
773	5.846252223
774	5.844062969
775	5.840174294
776	5.76819586
777	5.7589586
778	5.749881753
779	5.746266863
780	5.741944513
781	5.741263555
782	5.739025829
783	5.737639439
784	5.718603441
785	5.716506979
786	5.706376732
787	5.705428625
788	5.702932661
789	5.693408293
790	5.689599031
791	5.687574585
792	5.680032191
793	5.642009471
794	5.62151006
795	5.592120943
796	5.586398265
797	5.566382061
798	5.511306259
799	5.505652021
800	5.49783468
801	5.49529935
802	5.474987177
803	5.431075599
804	5.427513287
805	5.424105255
806	5.420585782
807	5.418853703
808	5.413515129
809	5.404927514
810	5.388216287
811	5.387156684
812	5.355969536
813	5.350466824
814	5.3472277
815	5.334712998
816	5.244103583
817	5.235863687
818	5.222762492
819	5.222349781
820	5.209493293
821	5.20329734
822	5.18757677
823	5.17173141
824	5.163092956
825	5.142914059
826	5.139262909
827	5.132522039
828	5.130556263
829	5.082115688
830	5.080184485
831	5.07779714
832	5.07543313
833	5.067564746
834	5.046395985
835	5.012467633
836	5.009779713
837	5.004376469
838	5.003139464
839	4.994913168
840	4.96371426
841	4.910100298
842	4.905434532
843	4.876188584
844	4.862578502
845	4.847511708
846	4.842950519
847	4.823019566
848	4.748311924
849	4.742756844
850	4.740086952
851	4.737590747
852	4.73520239
853	4.730252551
854	4.726012223
855	4.724287955
856	4.723220527
857	4.704451398
858	4.695422389
859	4.682690571
860	4.670472842
861	4.668600981
862	4.666755976
863	4.664940959
864	4.658498502
865	4.654464279
866	4.651448388
867	4.649129817
868	4.645695311
869	4.638225086
870	4.635063827
871	4.631318656
872	4.629681112
873	4.62763756
874	4.624511803
875	4.602441915
876	4.579017308
877	4.573538489
878	4.565804526
879	4.562568792
880	4.560173006
881	4.556931028
882	4.552590971
883	4.54998814
884	4.539568763
885	4.537556923
886	4.533716016
887	4.485746145
888	4.43420486
889	4.431548402
890	4.429638638
891	4.421451414
892	4.413061921
893	4.409669456
894	4.406491399
895	4.404359744
896	4.403112341
897	4.396010641
898	4.384570888
899	4.383246236
900	4.380183032
901	4.374898947
902	4.37137106
903	4.368816745
904	4.365771766
905	4.362289614
906	4.359172814
907	4.356556512
908	4.35495271
909	4.329577397
910	4.324912273
911	4.323984879
912	4.299340572
913	4.289940017
914	4.286259105
915	4.282338
916	4.276405535
917	4.275031318
918	4.250108542
919	4.247716827
920	4.239396759
921	4.235888283
922	4.232670847
923	4.229685189
924	4.226567917
925	4.216690811
926	4.145362703
927	4.137013751
928	4.135555578
929	4.134371679
930	4.131069671
931	4.129834703
932	4.127365742
933	4.103853596
934	4.09783641
935	4.095154389
936	4.087717982
937	4.085921374
938	4.082706717
939	4.076763338
940	4.074190261
941	4.02900051
942	3.999558292
943	3.947702517
944	3.944596743
945	3.943680119
946	3.91840108
947	3.914741163
948	3.91245259
949	3.908900915
950	3.906828204
951	3.904293807
952	3.903250338
953	3.895727344
954	3.873976338
955	3.865595535
956	3.861066519
957	3.858338349
958	3.851797817
959	3.849025409
960	3.845790481
961	3.844397158
962	3.842302182
963	3.841680827
964	3.840297131
965	3.837937112
966	3.828666384
967	3.827384584
968	3.826056713
969	3.808855792
970	3.807945215
971	3.807186483
972	3.8048673
973	3.784901982
974	3.773985408
975	3.770151435
976	3.757343039
977	3.746674337
978	3.727926365
979	3.717505777
980	3.716820896
981	3.712256673
982	3.702476044
983	3.696730652
984	3.694779722
985	3.689494971
986	3.687529572
987	3.679391198
988	3.673805115
989	3.660875373
990	3.657523176
991	3.618496401
992	3.615562833
993	3.613812763
994	3.575751421
995	3.5631192
996	3.561709708
997	3.557363941
998	3.547931595
999	3.546268095
