subway_name,위도,경도,환승역 수
망포역,127.056854781327,37.2458383703858,1
매교역,127.01590057208,37.2655153235144,1
매탄권선역,127.040808657326,37.2525055074191,1
미금역,127.10900662549734,37.35007159880101,1
보정역,127.108336816968,37.3127749181936,1
상갈역,127.108737254546,37.261811831367,1
서울숲역,127.044746216358,37.543645796605,1
서현역,127.123431479636,37.3850154269126,1
수내역,127.114288846291,37.3784687674046,1
수원시청역,127.030857188083,37.2619226180172,1
신갈역,127.111284750107,37.2861483619847,1
압구정로데오역,127.0406027693898,37.5275184818021,1
야탑역,127.128742990837,37.4113736407028,1
영통역,127.07133191773,37.2515035095752,1
오리역,127.108948940053,37.3398305519823,1
정자역,127.108097457244,37.3661737923199,2
죽전역,127.107505020642,37.3243773830569,2
청명역,127.078969000537,37.2595395723925,1
태평역,127.12774980543841,37.43978918729356,1
한티역,127.052909749417,37.4962857047653,1
남동인더스파크역,126.695227491501,37.4077423820652,1
달월역,126.74540347645,37.3800267658985,1
소래포구역,126.733492081979,37.4009402347666,1
송도역,126.654675713707,37.4299616326114,1
숭의역,126.63841022084426,37.460799611154286,1
신포역,126.624533685908,37.4684545360849,1
연수역,126.67874745918827,37.41792798381812,1
원인재역,126.687889114089,37.4123688782408,2
월곶역,126.742707561155,37.3918207044367,1
인천논현역,126.722452080127,37.4006589466073,1
인하대역,126.649763418519,37.4483386165197,1
호구포역,126.708683171095,37.4016421735726,1
광교역,127.044268853097,37.3021119263654,1
광교중앙역,127.051726324729,37.2883843017536,1
동천역,127.102870440698,37.3378429142383,2
상현역,127.069363534097,37.2978289663421,1
성복역,127.08038367116,37.3135324511783,1
수지구청역,127.094658560596,37.322492584304,1
양재시민의숲역,127.038471341381,37.4701332061395,1
청계산입구역,127.054720327179,37.4483547387397,1
강남대역,127.12606689205987,37.27017072715994,1
고진역,127.21418360142515,37.244638336050315,1
김량장역,127.19861087939051,37.23732377067836,1
동백역,127.15269056435368,37.269101384338924,2
둔전역,127.21363872279483,37.26721221736258,1
명지대역,127.19029130857074,37.23807628801618,1
보평역,127.21848076908013,37.258964266014694,1
삼가역,127.16817999042203,37.24205993395667,1
시청.용인대역,127.17888509175044,37.23944203003437,1
어정역,127.14374986977646,37.27495131826632,1
운동장.송담대역,127.20905264479066,37.237911300345324,1
전대.에버랜드역,127.21950896826833,37.28541326931372,1
지석역,127.13663256032949,37.269737317702365,1
초당역,127.15946923688787,37.26080647373655,1
경기도청북부청사역,127.071617829299,37.7507650408734,1
경전철의정부역,127.04330596631,37.7372643130628,1
곤제역,127.083822421136,37.7505371570413,1
동오역,127.056985043204,37.745269911047,1
발곡역,127.052969199269,37.7271478742052,1
범골역,127.043668564435,37.7287878498671,1
새말역,127.063759511679,37.7488486906286,1
송산역,127.08721549161,37.7372760423191,1
어룡역,127.085206837732,37.7426941378158,1
의정부시청역,127.034848091039,37.739234834508,1
의정부중앙역,127.049649812523,37.7436803165603,1
탑석역,127.088908165858,37.7334871006703,1
효자역,127.077226606947,37.7539905661041,1
흥선역,127.03717589317614,37.74328307869396,1
간석오거리역,126.707918490817,37.4670826685298,1
갈산역,126.721550773775,37.5171177260985,1
경인교대입구역,126.722631302651,37.538124360683,1
계산역,126.7277312169,37.5433079533771,1
계양역,126.73627367694554,37.57177084709832,2
국제업무지구역,126.630542158102,37.3996578386606,1
귤현역,126.742679119614,37.5662988350728,1
동막역,126.673448014592,37.3979424375979,1
동수역,126.718606270842,37.4855071635951,1
동춘역,126.680851046438,37.404576119239,1
문학경기장역,126.698449383593,37.4346513434001,1
박촌역,126.74506746745,37.5536612597496,1
부평삼거리역,126.71029378166388,37.477834830017315,1
부평시장역,126.722285373949,37.4983641942962,1
선학역,126.69892316532737,37.4269470843403,1
센트럴파크역,126.634988814949,37.3928455432657,1
신연수역,126.694019681969,37.4181081550544,1
예술회관역,126.700916120922,37.4485259845342,1
인천대입구역,126.639542234479,37.3862063921103,1
인천시청역,126.70223575350143,37.45773583769292,2
인천터미널역,126.699694889876,37.4419166733897,1
임학역,126.738633379569,37.5450120455649,1
작전역,126.722560827351,37.5302710952892,1
지식정보단지역,126.645861381029,37.37750721892,1
캠퍼스타운역,126.662206121031,37.38844295632,1
테크노파크역,126.656299104753,37.3822809834253,1
가재울역,126.683769149033,37.4841504406643,1
가정역,126.675357432309,37.5248168619511,1
가정중앙시장역,126.676823324228,37.5175263931377,1
검단사거리역,126.65643839271,37.6016612295398,1
검단오류역,126.627907494962,37.5949434686845,1
검바위역,126.677531491203,37.5611257424349,1
검암역,126.67364220875055,37.56925281871912,2
남동구청역,126.736565773149,37.4481747324298,1
독정역,126.67600264877679,37.58484825991949,1
마전역,126.667223457118,37.5976340869751,1
만수역,126.731736248865,37.4549755117309,1
모래내시장역,126.719621557604,37.4558628174958,1
서구청역,126.676844673062,37.5440446154284,1
서부여성회관역,126.675870541598,37.5003434953542,1
석남역,126.67630003104057,37.507474300017016,1
석바위시장역,126.692353074376,37.4576690774014,1
석천사거리역,126.710422456642,37.4567884972007,1
시민공원역,126.681074618963,37.4583852139167,1
아시아드경기장역,126.677107520162,37.5513145630525,1
완정역,126.673033100577,37.5928390497566,1
왕길역,126.642477372147,37.595129055954,1
운연역,126.759606687799,37.4396425989597,1
인천가좌역,126.675242029489,37.4898360731372,1
인천대공원역,126.752851963764,37.4484766105613,1
주안국가산단역,126.68122005538342,37.47391267095278,1
공항화물청사역,126.47751440637,37.4590625046021,1
영종역,126.524975940011,37.5120289919535,1
운서역,126.493729942049,37.4928088834418,1
인천공항1터미널역,126.452583415737,37.4475285398516,2
인천공항2터미널역,126.433640888212,37.4688002145258,1
청라국제도시역,126.62465841357525,37.55646453155236,1
각산역,128.72424172030216,35.86799440106771,1
대구역,128.596277196438,35.8759487657024,1
대명역,128.565944864274,35.8393253088268,1
동구청역,128.631936380127,35.8840411124294,1
동대구역,128.628393775388,35.8793239931795,1
동촌역,128.650275999718,35.8860685418711,1
명덕역,128.59110945231205,35.857826850760546,2
반야월역,128.71360316643197,35.86596683682594,1
반월당역,128.59333739255734,35.86449822913336,2
방촌역,128.67017529155623,35.879640495861686,1
상인역,128.537763550346,35.8189266589744,1
설화명곡역,128.48936186250194,35.79871751927962,1
성당못역,128.557190858302,35.8371825987976,1
송현역,128.551723656305,35.8310389735877,1
신기역,129.084995018829,37.345937743311,1
신천역,127.086314327913,37.5116263587296,1
아양교역,128.639921198411,35.8872016497293,1
안심역,128.733769742803,35.8712130165849,1
안지랑역,128.573734314089,35.8392307420216,1
영대병원역,128.588073922024,35.8441641859564,1
용계역,128.682019041156,35.8761013615665,1
월배역,128.53039944745,35.8161802095518,1
월촌역,128.545472867668,35.8237012191661,1
율하역,128.692713541869,35.8698017965623,1
중앙로역,127.4258281669503,36.32866530912132,2
진천역,128.523079769978,35.8138797140673,1
칠성시장역,128.605133646666,35.8761010648655,1
해안역,128.659618182185,35.883546382084,1
현충로역,128.581471198973,35.8409494737259,1
화원역,128.500726490573,35.8044715972212,1
감삼역,128.548124584983,35.85430901539491,1
강창역,128.47852956757,35.8530815302455,1
경대병원역,128.6029028791839,35.863145404232455,1
계명대역,128.491849809882,35.8515182536424,1
고산역,128.693244868779,35.8429442127885,1
내당역,128.564640260301,35.8601228229147,1
다사역,128.458390514465,35.8648265376596,1
담티역,128.653975174296,35.8547807171623,1
대구은행역,128.61411950785075,35.8597628015782,1
대실역,128.465249990912,35.8576058595846,1
